"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        1698,      -8.029736543,      -6.314091565,      -6.729739117,       -9.75517913
          0,           0,        1699,      -8.037513787,      -6.317871669,      -6.732478768,      -9.758652483
          0,           0,        1700,      -8.045394858,      -6.321605431,        -6.7352571,      -9.762144631
          0,           0,        1701,      -8.053367737,      -6.325290482,      -6.738072967,      -9.765653729
          0,           0,        1702,      -8.061419749,       -6.32892462,      -6.740925233,      -9.769177867
          0,           0,        1703,       -8.06953759,      -6.332505827,      -6.743812772,      -9.772715121
          0,           0,        1704,      -8.077707362,       -6.33603227,      -6.746734477,      -9.776263539
          0,           0,        1705,      -8.085914624,      -6.339502312,      -6.749689263,      -9.779821151
          0,           0,        1706,      -8.094144448,      -6.342914514,      -6.752676072,      -9.783385967
          0,           0,        1707,      -8.102381493,      -6.346267643,      -6.755693877,      -9.786955976
          0,           0,        1708,      -8.110610084,       -6.34956067,      -6.758741685,      -9.790529197
          0,           0,        1709,      -8.118814316,      -6.352792771,      -6.761818538,       -9.79410371
          0,           0,        1710,      -8.126978151,      -6.355963331,       -6.76492352,      -9.797677599
          0,           0,        1711,      -8.135085544,      -6.359071936,      -6.768055754,      -9.801248958
          0,           0,        1712,      -8.143120569,       -6.36211837,      -6.771214406,      -9.804815923
          0,           0,        1713,      -8.151067554,      -6.365102615,      -6.774398685,       -9.80837672
          0,           0,        1714,      -8.158911228,      -6.368024838,      -6.777607843,      -9.811929523
          0,           0,        1715,      -8.166636859,       -6.37088539,      -6.780841177,      -9.815472635
          0,           0,        1716,      -8.174230407,      -6.373684793,      -6.784098023,      -9.819004419
          0,           0,        1717,      -8.181678664,      -6.376423733,      -6.787377763,      -9.822523315
          0,           0,        1718,      -8.188969388,      -6.379103051,      -6.790679817,      -9.826027843
          0,           0,        1719,      -8.196091433,      -6.381723731,      -6.794003644,      -9.829516612
          0,           0,        1720,      -8.203034856,      -6.384286891,      -6.797348738,      -9.832988324
          0,           0,        1721,      -8.209791019,      -6.386793771,       -6.80071463,      -9.836441781
          0,           0,        1722,      -8.216352656,      -6.389245722,      -6.804100883,      -9.839875884
          0,           0,        1723,      -8.222713933,      -6.391644194,      -6.807507086,      -9.843289643
          0,           0,        1724,      -8.228870472,      -6.393990726,      -6.810932857,      -9.846682178
          0,           0,        1725,      -8.234819361,      -6.396286935,      -6.814377839,      -9.850052718
          0,           0,        1726,      -8.240559129,      -6.398534506,      -6.817841693,       -9.85340061
          0,           0,        1727,       -8.24608971,      -6.400735178,      -6.821324101,      -9.856725312
          0,           0,        1728,       -8.25141237,      -6.402890739,      -6.824824758,      -9.860026402
          0,           0,        1729,      -8.256529631,      -6.405003012,      -6.828343374,      -9.863303572
          0,           0,        1730,      -8.261445163,       -6.40707385,      -6.831879669,       -9.86655663
          0,           0,        1731,      -8.266163674,      -6.409105123,       -6.83543337,      -9.869785502
          0,           0,        1732,      -8.270690785,      -6.411098713,      -6.839004211,      -9.872990233
          0,           0,        1733,      -8.275032902,      -6.413056506,      -6.842591928,      -9.876171019
          0,           0,        1734,      -8.279197081,      -6.414980385,      -6.846196263,      -9.879328652
          0,           0,        1735,      -8.283190898,       -6.41687222,      -6.849816954,      -9.882463198
          0,           0,        1736,      -8.287022322,      -6.418733868,      -6.853453739,       -9.88556899
          0,           0,        1737,      -8.290699597,      -6.420567161,      -6.857106357,      -9.888654725
          0,           0,        1738,      -8.294231125,      -6.422373908,      -6.860774539,      -9.891718709
          0,           0,        1739,      -8.297625371,      -6.424155881,      -6.864458014,      -9.894761583
          0,           0,        1740,      -8.300890767,      -6.425914819,      -6.868156505,      -9.897784123
          0,           0,        1741,      -8.304035638,      -6.427652418,      -6.871869731,      -9.900787188
          0,           0,        1742,      -8.307068138,      -6.429370331,      -6.875597403,      -9.903771711
          0,           0,        1743,      -8.309996193,      -6.431070163,      -6.879339223,       -9.90673868
          0,           0,        1744,      -8.312827463,      -6.432753465,      -6.883094888,       -9.90968914
          0,           0,        1745,      -8.315569306,      -6.434421737,      -6.886864086,      -9.912624182
          0,           0,        1746,      -8.318228766,      -6.436076417,      -6.890646493,      -9.915544934
          0,           0,        1747,       -8.32081255,      -6.437718886,      -6.894441778,      -9.918452559
          0,           0,        1748,      -8.323327031,       -6.43935046,      -6.898249597,      -9.921348241
          0,           0,        1749,      -8.325778245,      -6.440972392,      -6.902069594,      -9.924233185
          0,           0,        1750,      -8.328171899,      -6.442585864,      -6.905901398,      -9.927108602
          0,           0,        1751,      -8.330513378,       -6.44419199,      -6.909744624,      -9.929975701
          0,           0,        1752,       -8.33280776,      -6.445791813,      -6.913598867,      -9.932834325
          0,           0,        1753,      -8.335059826,      -6.447386301,      -6.917463704,      -9.935695792
          0,           0,        1754,       -8.33727408,      -6.448976346,      -6.921338689,      -9.938551053
          0,           0,        1755,      -8.339454755,      -6.450562767,      -6.925223352,      -9.941403553
          0,           0,        1756,      -8.341605831,      -6.452146301,      -6.929117191,      -9.944251427
          0,           0,        1757,      -8.343731047,      -6.453727608,      -6.933019678,      -9.947096237
          0,           0,        1758,      -8.345833905,       -6.45530727,      -6.936930245,       -9.94994134
          0,           0,        1759,      -8.347917686,      -6.456885787,      -6.940848289,      -9.952787156
          0,           0,        1760,      -8.349985448,      -6.458463581,      -6.944773161,      -9.955634555
          0,           0,        1761,      -8.352040033,       -6.46004099,       -6.94870417,      -9.958484378
          0,           0,        1762,      -8.354084067,      -6.461618277,       -6.95264057,      -9.961337399
          0,           0,        1763,      -8.356119963,      -6.463195624,      -6.956581563,      -9.964194315
          0,           0,        1764,      -8.358149911,      -6.464773135,      -6.960526292,      -9.967055738
          0,           0,        1765,      -8.360175883,      -6.466350839,       -6.96447384,      -9.969922188
          0,           0,        1766,      -8.362199623,       -6.46792869,      -6.968423221,      -9.972794087
          0,           0,        1767,      -8.364222645,      -6.469506568,      -6.972373385,       -9.97567177
          0,           0,        1768,      -8.366246226,      -6.471084286,      -6.976323208,      -9.978555433
          0,           0,        1769,      -8.368271405,      -6.472661589,      -6.980271494,      -9.981445089
          0,           0,        1770,      -8.370298975,      -6.474238158,      -6.984216972,      -9.984340821
          0,           0,        1771,      -8.372329487,      -6.475813615,      -6.988158297,      -9.987242462
          0,           0,        1772,      -8.374363242,      -6.477387525,      -6.992094046,      -9.990149735
          0,           0,        1773,        -8.3764003,      -6.478959401,      -6.996022724,      -9.993062241
          0,           0,        1774,      -8.378440482,      -6.480528709,      -6.999942763,      -9.995979449
          0,           0,        1775,      -8.380483375,      -6.482094873,      -7.003852524,      -9.998900694
          0,           0,        1776,      -8.382528346,      -6.483657278,      -7.007750301,      -10.00182518
          0,           0,        1777,      -8.384574551,      -6.485215277,       -7.01163433,      -10.00475196
          0,           0,        1778,      -8.386620958,      -6.486768196,      -7.015502787,      -10.00767997
          0,           0,        1779,      -8.388666361,      -6.488315338,      -7.019353803,        -10.010608
          0,           0,        1780,      -8.390709404,      -6.489855991,      -7.023185465,      -10.01353471
          0,           0,        1781,      -8.392748611,      -6.491389431,      -7.026995832,      -10.01645862
          0,           0,        1782,      -8.394782408,      -6.492914929,      -7.030782937,      -10.01937814
          0,           0,        1783,      -8.396809161,      -6.494431755,      -7.034544806,      -10.02229153
          0,           0,        1784,      -8.398827202,      -6.495939184,      -7.038279463,      -10.02519694
          0,           0,        1785,      -8.400834866,      -6.497436504,      -7.041984946,      -10.02809242
          0,           0,        1786,      -8.402830525,      -6.498923016,      -7.045659319,      -10.03097589
          0,           0,        1787,      -8.404812624,      -6.500398039,      -7.049300685,      -10.03384518
          0,           0,        1788,      -8.406779708,      -6.501860921,      -7.052907198,      -10.03669802
          0,           0,        1789,      -8.408730462,      -6.503311036,      -7.056477079,      -10.03953207
          0,           0,        1790,      -8.410663736,       -6.50474779,      -7.060008627,      -10.04234492
          0,           0,        1791,       -8.41257857,      -6.506170626,      -7.063500235,      -10.04513409
          0,           0,        1792,       -8.41447422,      -6.507579026,      -7.066950397,      -10.04789707
          0,           0,        1793,      -8.416350173,      -6.508972515,      -7.070357725,      -10.05063139
          0,           0,        1794,      -8.418206161,      -6.510350663,      -7.073720955,       -10.0533368
          0,           0,        1795,      -8.420042166,      -6.511713083,      -7.077038962,      -10.05600214
          0,           0,        1796,      -8.421858423,      -6.513059442,      -7.080310762,       -10.0586303
          0,           0,        1797,      -8.423655414,      -6.514389452,      -7.083535522,      -10.06122014
          0,           0,        1798,      -8.425433851,      -6.515702879,      -7.086712563,      -10.06376836
          0,           0,        1799,      -8.427194663,       -6.51699954,      -7.089841368,      -10.06627241
          0,           0,        1800,      -8.428938965,      -6.518279303,      -7.092921577,      -10.06872984
          0,           0,        1801,       -8.43066803,      -6.519542091,      -7.095952991,      -10.07113825
          0,           0,        1802,      -8.432383249,      -6.520787875,      -7.098935567,      -10.07349545
          0,           0,        1803,      -8.434086085,      -6.522016682,      -7.101869418,      -10.07579927
          0,           0,        1804,      -8.435778033,      -6.523228587,      -7.104754802,       -10.0780477
          0,           0,        1805,      -8.437460559,      -6.524423718,      -7.107592118,      -10.08023886
          0,           0,        1806,      -8.439135049,      -6.525602253,      -7.110381896,      -10.08237102
          0,           0,        1807,      -8.440802756,      -6.526764415,      -7.113124786,      -10.08444259
          0,           0,        1808,      -8.442464736,       -6.52791048,      -7.115821546,      -10.08645217
          0,           0,        1809,      -8.444121794,      -6.529040766,       -7.11847303,      -10.08839854
          0,           0,        1810,      -8.445774425,       -6.53015564,      -7.121080172,      -10.09028065
          0,           0,        1811,      -8.447422765,      -6.531255509,      -7.123643974,      -10.09209763
          0,           0,        1812,      -8.449066534,      -6.532340827,      -7.126165491,      -10.09384882
          0,           0,        1813,      -8.450704996,      -6.533412087,      -7.128645813,       -10.0955336
          0,           0,        1814,      -8.452336918,      -6.534469824,      -7.131086052,      -10.09715186
          0,           0,        1815,      -8.453960538,       -6.53551461,      -7.133487328,      -10.09870351
          0,           0,        1816,      -8.455573538,      -6.536547056,      -7.135850751,      -10.10018867
          0,           0,        1817,      -8.457173036,      -6.537567809,      -7.138177413,      -10.10160765
          0,           0,        1818,      -8.458755577,      -6.538577551,      -7.140468367,      -10.10296095
          0,           0,        1819,      -8.460317143,      -6.539576997,      -7.142724625,      -10.10424924
          0,           0,        1820,      -8.461853172,      -6.540566896,       -7.14494714,      -10.10547334
          0,           0,        1821,      -8.463358594,      -6.541548025,      -7.147136799,      -10.10663426
          0,           0,        1822,      -8.464827871,      -6.542521192,      -7.149294415,      -10.10773314
          0,           0,        1823,      -8.466255065,      -6.543487231,      -7.151420724,      -10.10877127
          0,           0,        1824,      -8.467633904,      -6.544447001,      -7.153516374,      -10.10975006
          0,           0,        1825,      -8.468957875,      -6.545401386,      -7.155581928,      -10.11067103
          0,           0,        1826,       -8.47022032,      -6.546351291,      -7.157617858,      -10.11153582
          0,           0,        1827,      -8.471414548,      -6.547297637,      -7.159624549,      -10.11234613
          0,           0,        1828,      -8.472533956,      -6.548241366,      -7.161602297,      -10.11310376
          0,           0,        1829,      -8.473572157,      -6.549183428,      -7.163551314,      -10.11381056
          0,           0,        1830,      -8.474523114,      -6.550124787,      -7.165471735,      -10.11446844
          0,           0,        1831,      -8.475381277,      -6.551066414,      -7.167363618,      -10.11507933
          0,           0,        1832,      -8.476141721,      -6.552009282,      -7.169226955,      -10.11564521
          0,           0,        1833,      -8.476800278,      -6.552954365,      -7.171061682,      -10.11616805
          0,           0,        1834,       -8.47735366,      -6.553902632,      -7.172867681,      -10.11664983
          0,           0,        1835,      -8.477799583,      -6.554855047,      -7.174644795,      -10.11709254
          0,           0,        1836,       -8.47813686,      -6.555812557,      -7.176392837,      -10.11749814
          0,           0,        1837,      -8.478365495,      -6.556776094,      -7.178111598,      -10.11786855
          0,           0,        1838,      -8.478486743,      -6.557746569,      -7.179800861,      -10.11820568
          0,           0,        1839,      -8.478503161,      -6.558724866,      -7.181460406,      -10.11851139
          0,           0,        1840,      -8.478418628,      -6.559711835,      -7.183090026,       -10.1187875
          0,           0,        1841,      -8.478238349,      -6.560708293,      -7.184689532,      -10.11903577
          0,           0,        1842,       -8.47796883,      -6.561715012,      -7.186258766,       -10.1192579
          0,           0,        1843,      -8.477617834,      -6.562732719,      -7.187797604,      -10.11945554
          0,           0,        1844,      -8.477194316,      -6.563762088,      -7.189305971,      -10.11963027
          0,           0,        1845,      -8.476708345,      -6.564803737,       -7.19078384,       -10.1197836
          0,           0,        1846,      -8.476170996,      -6.565858222,      -7.192231241,      -10.11991699
          0,           0,        1847,      -8.475594246,      -6.566926031,      -7.193648269,      -10.12003181
          0,           0,        1848,       -8.47499085,      -6.568007584,      -7.195035078,      -10.12012937
          0,           0,        1849,      -8.474374212,      -6.569103223,      -7.196391894,       -10.1202109
          0,           0,        1850,      -8.473758255,      -6.570213214,      -7.197719008,      -10.12027758
          0,           0,        1851,       -8.47315729,      -6.571337736,      -7.199016777,      -10.12033049
          0,           0,        1852,      -8.472585884,      -6.572476888,      -7.200285626,      -10.12037068
          0,           0,        1853,       -8.47205874,      -6.573630677,      -7.201526042,       -10.1203991
          0,           0,        1854,      -8.471590573,      -6.574799019,      -7.202738575,      -10.12041666
          0,           0,        1855,      -8.471196006,      -6.575981739,      -7.203923826,      -10.12042419
          0,           0,        1856,      -8.470889465,      -6.577178568,      -7.205082451,      -10.12042247
          0,           0,        1857,      -8.470685092,      -6.578389143,      -7.206215149,      -10.12041222
          0,           0,        1858,       -8.47059666,      -6.579613006,      -7.207322657,      -10.12039409
          0,           0,        1859,      -8.470637509,      -6.580849605,      -7.208405747,       -10.1203687
          0,           0,        1860,      -8.470820481,      -6.582098297,      -7.209465214,      -10.12033661
          0,           0,        1861,      -8.471157875,      -6.583358345,      -7.210501872,      -10.12029833
          0,           0,        1862,      -8.471661399,      -6.584628925,      -7.211516549,      -10.12025432
          0,           0,        1863,      -8.472342146,      -6.585909129,      -7.212510076,      -10.12020502
          0,           0,        1864,      -8.473210562,      -6.587197965,      -7.213483284,      -10.12015079
          0,           0,        1865,       -8.47427643,      -6.588494364,      -7.214436997,        -10.120092
          0,           0,        1866,      -8.475548858,      -6.589797183,      -7.215372026,      -10.12002895
          0,           0,        1867,      -8.477036267,      -6.591105214,      -7.216289165,      -10.11996194
          0,           0,        1868,      -8.478746392,      -6.592417186,      -7.217189188,      -10.11989122
          0,           0,        1869,      -8.480686277,      -6.593731773,      -7.218072842,      -10.11981701
          0,           0,        1870,      -8.482862277,      -6.595047602,      -7.218940848,      -10.11973953
          0,           0,        1871,       -8.48528006,      -6.596363257,      -7.219793897,      -10.11965897
          0,           0,        1872,      -8.487944614,      -6.597677291,       -7.22063265,       -10.1195755
          0,           0,        1873,      -8.490860247,       -6.59898823,      -7.221457735,      -10.11948927
          0,           0,        1874,      -8.494030593,      -6.600294584,      -7.222269751,      -10.11940043
          0,           0,        1875,      -8.497458618,      -6.601594854,      -7.223069267,      -10.11930911
          0,           0,        1876,      -8.501146619,       -6.60288754,      -7.223856821,      -10.11921546
          0,           0,        1877,      -8.505096228,      -6.604171151,      -7.224632929,      -10.11911958
          0,           0,        1878,      -8.509308413,      -6.605444212,       -7.22539808,      -10.11902162
          0,           0,        1879,      -8.513783476,      -6.606705272,      -7.226152743,      -10.11892169
          0,           0,        1880,      -8.518521051,      -6.607952913,      -7.226897369,      -10.11881992
          0,           0,        1881,        -8.5235201,      -6.609185758,      -7.227632397,      -10.11871646
          0,           0,        1882,      -8.528778907,      -6.610402477,      -7.228358253,      -10.11861146
          0,           0,        1883,       -8.53429507,      -6.611601796,      -7.229075357,       -10.1185051
          0,           0,        1884,      -8.540065493,      -6.612782499,      -7.229784126,      -10.11839759
          0,           0,        1885,      -8.546086375,      -6.613943441,      -7.230484975,       -10.1182893
          0,           0,        1886,      -8.552353198,      -6.615083548,      -7.231178324,      -10.11818126
          0,           0,        1887,      -8.558860717,      -6.616201822,      -7.231864596,      -10.11808951
          0,           0,        1888,      -8.565602942,      -6.617297349,      -7.232544223,      -10.11794949
          0,           0,        1889,      -8.572573131,      -6.618369298,      -7.233217647,      -10.11782456
          0,           0,        1890,      -8.579763773,      -6.619416926,      -7.233885319,      -10.11770146
          0,           0,        1891,      -8.587166576,      -6.620439579,      -7.234547703,      -10.11757925
          0,           0,        1892,      -8.594772457,      -6.621436694,      -7.235205271,      -10.11745801
          0,           0,        1893,      -8.602571534,      -6.622407799,       -7.23585851,        -10.117338
          0,           0,        1894,      -8.610553114,      -6.623352514,      -7.236507915,      -10.11721956
          0,           0,        1895,      -8.618705698,      -6.624270547,      -7.237153987,      -10.11710306
          0,           0,        1896,      -8.627016973,      -6.625161698,      -7.237797237,      -10.11698891
          0,           0,        1897,      -8.635473825,      -6.626025851,      -7.238438175,      -10.11687754
          0,           0,        1898,      -8.644062343,      -6.626862975,      -7.239077312,      -10.11676941
          0,           0,        1899,      -8.652767838,      -6.627673121,      -7.239715156,      -10.11666502
          0,           0,        1900,      -8.661574868,      -6.628456416,      -7.240352207,      -10.11656489
          0,           0,        1901,      -8.670467267,      -6.629213062,       -7.24098895,      -10.11646954
          0,           0,        1902,      -8.679428183,      -6.629943329,      -7.241625857,      -10.11637955
          0,           0,        1903,      -8.688440127,      -6.630647555,      -7.242263376,      -10.11629548
          0,           0,        1904,      -8.697485025,      -6.631326134,      -7.242901928,      -10.11621794
          0,           0,        1905,      -8.706544283,      -6.631979519,      -7.243541907,      -10.11614754
          0,           0,        1906,      -8.715598858,      -6.632608212,      -7.244183668,      -10.11608491
          0,           0,        1907,      -8.724629337,      -6.633212762,      -7.244827528,      -10.11603069
          0,           0,        1908,      -8.733616024,      -6.633793757,      -7.245473759,      -10.11598552
          0,           0,        1909,      -8.742539029,      -6.634351823,      -7.246122589,      -10.11595007
          0,           0,        1910,      -8.751378369,      -6.634887616,      -7.246774191,      -10.11592497
          0,           0,        1911,      -8.760114068,      -6.635401819,      -7.247428687,       -10.1159109
          0,           0,        1912,      -8.768726259,      -6.635895138,      -7.248086145,       -10.1159085
          0,           0,        1913,      -8.777195293,      -6.636368298,      -7.248746574,      -10.11591842
          0,           0,        1914,      -8.785501843,      -6.636822036,      -7.249409925,      -10.11594131
          0,           0,        1915,      -8.793627006,      -6.637257101,      -7.250076092,      -10.11597778
          0,           0,        1916,      -8.801552413,      -6.637674251,      -7.250744909,      -10.11602845
          0,           0,        1917,      -8.809260322,      -6.638074246,      -7.251416156,      -10.11609392
          0,           0,        1918,      -8.816733723,      -6.638457848,      -7.252089555,      -10.11617476
          0,           0,        1919,      -8.823956429,      -6.638825818,      -7.252764777,      -10.11627152
          0,           0,        1920,      -8.830913171,      -6.639178912,      -7.253441443,      -10.11638471
          0,           0,        1921,      -8.837589689,      -6.639517882,      -7.254119127,      -10.11651483
          0,           0,        1922,      -8.843972819,      -6.639843471,      -7.254797362,      -10.11666235
          0,           0,        1923,      -8.850050588,      -6.640156413,      -7.255475643,      -10.11682769
          0,           0,        1924,      -8.855812297,       -6.64045743,      -7.256153432,      -10.11701125
          0,           0,        1925,      -8.861248613,      -6.640747232,      -7.256830166,      -10.11721337
          0,           0,        1926,      -8.866351653,      -6.641026517,       -7.25750526,      -10.11743437
          0,           0,        1927,      -8.871115079,      -6.641295965,      -7.258178114,      -10.11767453
          0,           0,        1928,      -8.875534175,      -6.641556244,       -7.25884812,      -10.11793407
          0,           0,        1929,      -8.879605936,      -6.641808003,      -7.259514665,      -10.11821318
          0,           0,        1930,      -8.883329134,      -6.642051875,      -7.260177143,      -10.11851201
          0,           0,        1931,       -8.88670439,      -6.642288474,      -7.260834956,      -10.11883066
          0,           0,        1932,       -8.88973422,      -6.642518395,      -7.261487522,      -10.11916917
          0,           0,        1933,      -8.892423075,      -6.642742217,      -7.262134281,      -10.11952756
          0,           0,        1934,       -8.89477735,      -6.642960494,      -7.262774697,      -10.11990579
          0,           0,        1935,      -8.896805379,      -6.643173763,       -7.26340827,      -10.12030376
          0,           0,        1936,        -8.8985174,       -6.64338254,      -7.264034532,      -10.12072137
          0,           0,        1937,      -8.899925493,      -6.643587317,      -7.264653057,      -10.12115845
          0,           0,        1938,      -8.901043491,      -6.643788565,      -7.265263461,       -10.1216148
          0,           0,        1939,      -8.901886865,      -6.643986734,      -7.265865408,      -10.12209017
          0,           0,        1940,      -8.902472579,      -6.644182248,      -7.266458606,      -10.12258427
          0,           0,        1941,      -8.902818923,      -6.644375508,      -7.267042817,      -10.12309679
          0,           0,        1942,      -8.902945331,      -6.644566891,      -7.267617848,      -10.12362737
          0,           0,        1943,      -8.902872177,      -6.644756751,      -7.268183558,      -10.12417562
          0,           0,        1944,      -8.902620559,      -6.644945413,      -7.268739857,      -10.12474113
          0,           0,        1945,      -8.902212084,      -6.645133179,      -7.269286698,      -10.12532344
          0,           0,        1946,       -8.90166864,      -6.645320325,      -7.269824082,      -10.12592211
          0,           0,        1947,       -8.90101218,      -6.645507099,      -7.270352055,      -10.12653662
          0,           0,        1948,       -8.90026451,      -6.645693726,      -7.270870698,      -10.12716649
          0,           0,        1949,      -8.899447077,        -6.6458804,      -7.271380132,      -10.12781117
          0,           0,        1950,      -8.898580787,      -6.646067293,      -7.271880507,      -10.12847013
          0,           0,        1951,      -8.897685821,      -6.646254546,      -7.272372004,      -10.12914283
          0,           0,        1952,      -8.896781475,      -6.646442278,      -7.272854823,      -10.12982871
          0,           0,        1953,      -8.895886014,      -6.646630579,      -7.273329183,      -10.13052721
          0,           0,        1954,      -8.895016545,      -6.646819515,      -7.273795317,      -10.13123777
          0,           0,        1955,      -8.894188899,      -6.647009126,      -7.274253462,      -10.13195983
          0,           0,        1956,      -8.893417534,      -6.647199429,      -7.274703861,      -10.13269285
          0,           0,        1957,      -8.892715451,      -6.647390416,      -7.275146749,      -10.13343628
          0,           0,        1958,      -8.892094122,      -6.647582056,      -7.275582356,      -10.13418958
          0,           0,        1959,      -8.891563427,        -6.6477743,      -7.276010898,      -10.13495223
          0,           0,        1960,      -8.891131604,      -6.647967074,      -7.276432573,      -10.13572374
          0,           0,        1961,      -8.890805206,      -6.648160288,      -7.276847557,      -10.13650362
          0,           0,        1962,      -8.890589069,      -6.648353833,      -7.277255997,       -10.1372914
          0,           0,        1963,       -8.89048628,      -6.648547585,      -7.277658015,      -10.13808664
          0,           0,        1964,      -8.890498156,      -6.648741404,      -7.278053695,      -10.13888893
          0,           0,        1965,      -8.890624234,      -6.648935139,      -7.278443089,      -10.13969789
          0,           0,        1966,      -8.890862254,      -6.649128625,      -7.278826209,      -10.14051315
          0,           0,        1967,      -8.891208161,      -6.649321691,      -7.279203028,      -10.14133439
          0,           0,        1968,      -8.891656107,      -6.649514157,      -7.279573477,      -10.14216131
          0,           0,        1969,      -8.892198467,      -6.649705837,      -7.279937447,      -10.14299366
          0,           0,        1970,      -8.892825863,      -6.649896541,      -7.280294786,      -10.14383121
          0,           0,        1971,      -8.893527197,       -6.65008608,      -7.280645301,      -10.14467376
          0,           0,        1972,      -8.894289708,      -6.650274261,      -7.280988759,      -10.14552119
          0,           0,        1973,      -8.895099033,      -6.650460895,      -7.281324886,      -10.14637439
          0,           0,        1974,      -8.895939304,      -6.650645798,      -7.281653372,      -10.14722824
          0,           0,        1975,       -8.89679325,      -6.650828789,      -7.281973871,      -10.14808783
          0,           0,        1976,      -8.897642339,      -6.651009694,      -7.282286003,      -10.14895188
          0,           0,        1977,      -8.898466938,      -6.651188348,      -7.282589359,      -10.14982062
          0,           0,        1978,      -8.899246504,      -6.651364598,      -7.282883503,      -10.15069408
          0,           0,        1979,      -8.899959806,        -6.6515383,      -7.283167975,       -10.1515724
          0,           0,        1980,      -8.900585173,      -6.651709321,      -7.283442294,      -10.15245571
          0,           0,        1981,      -8.901100768,      -6.651877546,      -7.283705966,      -10.15334419
          0,           0,        1982,      -8.901484895,       -6.65204287,      -7.283958482,      -10.15423807
          0,           0,        1983,      -8.901716309,      -6.652205206,      -7.284199324,       -10.1551376
          0,           0,        1984,      -8.901774556,      -6.652364481,      -7.284427974,      -10.15604305
          0,           0,        1985,      -8.901640306,      -6.652520639,      -7.284643908,      -10.15695474
          0,           0,        1986,      -8.901295686,      -6.652673642,       -7.28484661,      -10.15787302
          0,           0,        1987,      -8.900724597,      -6.652823467,       -7.28503557,      -10.15879824
          0,           0,        1988,      -8.899913009,      -6.652970107,      -7.285210289,      -10.15973081
          0,           0,        1989,      -8.898849214,      -6.653113575,      -7.285370284,      -10.16067114
          0,           0,        1990,      -8.897524042,      -6.653253897,      -7.285515088,      -10.16161968
          0,           0,        1991,      -8.895931015,      -6.653391117,      -7.285644256,      -10.16257689
          0,           0,        1992,      -8.894066443,      -6.653525293,      -7.285757368,      -10.16354326
          0,           0,        1993,       -8.89192946,      -6.653656501,      -7.285854029,      -10.16451929
          0,           0,        1994,      -8.889521994,      -6.653784827,      -7.285933873,      -10.16550549
          0,           0,        1995,      -8.886848665,      -6.653910374,      -7.285996564,       -10.1665024
          0,           0,        1996,      -8.883916641,      -6.654033255,        -7.2860418,      -10.16751057
          0,           0,        1997,      -8.880735422,      -6.654153596,       -7.28606931,      -10.16853054
          0,           0,        1998,      -8.877316602,      -6.654271532,      -7.286078859,      -10.16956288
          0,           0,        1999,      -8.873673582,      -6.654387209,      -7.286070246,      -10.17060815
          0,           0,        2000,      -8.869821267,       -6.65450078,      -7.286043303,      -10.17166693
          0,           0,        2001,      -8.865775755,      -6.654612406,      -7.285997902,      -10.17273979
          0,           0,        2002,       -8.86155402,      -6.654722253,      -7.285933943,      -10.17382731
          0,           0,        2003,      -8.857173604,      -6.654830493,      -7.285851365,      -10.17493005
          0,           0,        2004,      -8.852652327,        -6.6549373,      -7.285750136,      -10.17604858
          0,           0,        2005,      -8.848008016,      -6.655042853,      -7.285630259,      -10.17718345
          0,           0,        2006,      -8.843258262,       -6.65514733,      -7.285491764,      -10.17833523
          0,           0,        2007,      -8.838420208,      -6.655250912,       -7.28533471,      -10.17950444
          0,           0,        2008,      -8.833510363,      -6.655353778,      -7.285159183,      -10.18069162
          0,           0,        2009,      -8.828544456,      -6.655456105,      -7.284965292,      -10.18189727
          0,           0,        2010,      -8.823537305,      -6.655558069,      -7.284753171,      -10.18312188
          0,           0,        2011,      -8.818502735,      -6.655659844,      -7.284522971,      -10.18436593
          0,           0,        2012,      -8.813453501,      -6.655761597,       -7.28427486,      -10.18562987
          0,           0,        2013,      -8.808401255,      -6.655863493,      -7.284009023,      -10.18691413
          0,           0,        2014,      -8.803356515,      -6.655965693,      -7.283725656,      -10.18821911
          0,           0,        2015,      -8.798328669,       -6.65606835,      -7.283424965,      -10.18954519
          0,           0,        2016,       -8.79332598,      -6.656171613,      -7.283107162,      -10.19089272
          0,           0,        2017,      -8.788355617,      -6.656275626,      -7.282772466,      -10.19226201
          0,           0,        2018,      -8.783423684,      -6.656380523,      -7.282421097,      -10.19365335
          0,           0,        2019,      -8.778535266,      -6.656486437,      -7.282053273,      -10.19506699
          0,           0,        2020,      -8.773694476,       -6.65659349,      -7.281669213,      -10.19650314
          0,           0,        2021,      -8.768904512,      -6.656701801,      -7.281269127,      -10.19796199
          0,           0,        2022,      -8.764167712,       -6.65681148,      -7.280853222,      -10.19944368
          0,           0,        2023,      -8.759485612,      -6.656922635,      -7.280421692,      -10.20094831
          0,           0,        2024,      -8.754859007,      -6.657035365,      -7.279974724,      -10.20247595
          0,           0,        2025,      -8.750288013,      -6.657149764,      -7.279512488,      -10.20402662
          0,           0,        2026,      -8.745772122,      -6.657265924,      -7.279035144,      -10.20560031
          0,           0,        2027,      -8.741310268,       -6.65738393,      -7.278542832,      -10.20719696
          0,           0,        2028,       -8.73690088,      -6.657503863,      -7.278035679,      -10.20881648
